finess,rs_finess,finess_geo,rs_finess_geo,region,type,participation,depot,nb_rep_score_all_ssr_ajust,score_all_ssr_ajust,classement,evolution,score_accueil_ssr_ajust,nb_rep_score_accueil_ssr_ajust,score_pec_ssr_ajust,nb_rep_score_pec_ssr_ajust,score_lieu_ssr_ajust,nb_rep_score_lieu_ssr_ajust,score_repas_ssr_ajust,nb_rep_score_repas_ssr_ajust,score_sortie_ssr_ajust,nb_rep_score_sortie_ssr_ajust,score_all_ssr_ajust_dp,taux_reco_brut,nb_reco_brut,score_ajust_esatis_region,score_ajust_esatis_type
340782002,CRF LA PETITE PAIX,340782002,CRF LA PETITE PAIX LAMALOU LES BAINS,Occitanie,Etablissements de santé privés à but lucratif,Facultatif,Oui,30,67.64,D,Diminution,70.72,30,71.74,30,61.4,30,64.47,30,62.43,30,68.0,20.7,29,76.05,74.3
340780477,CENTRE HOSPITALIER UNIVERSITAIRE MONTPELLIER,340785161,HOPITAL LAPEYRONIE CHU MONTPELLIER,Occitanie,Centre Hospitalo-Universitaires,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
340789981,CRF FONTFROIDE,340789981,CL FONTFROIDE MONTPELLIER,Occitanie,Etablissements de santé privés à but lucratif,Obligatoire,Oui,231,79.79,A,Stable,84.92,231,82.4,231,78.35,231,79.01,231,71.37,231,80.0,77.5,231,76.05,74.3
340796093,CRF STER,340796093,CRF STER ST CLEMENT DE RIVIERE,Occitanie,Etablissements de santé privés à but lucratif,Obligatoire,Oui,128,75.51,B,Amélioration,77.36,128,80.96,128,74.08,128,59.76,128,69.84,128,76.0,57.8,128,76.05,74.3
340797596,CENTRE DU MELEZET,340797596,CENTRE DU MELEZET MONTPELLIER,Occitanie,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
350000063,HOPITAL ST THOMAS DE VILLENEUVE BAIN,350000063,HOPITAL ST THOMAS DE VILLENEUVE BAIN,Bretagne,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
350000022,CENTRE HOSPITALIER DE SAINT MALO - HOPITAL BROUSSAIS,350000147,GHRE - SITE SAINT MALO BROUSSAIS,Bretagne,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
350000030,CENTRE HOSPITALIER DE FOUGERES,350000154,C.H FOUGERES,Bretagne,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
350000048,CENTRE HOSPITALIER DE SECTEUR,350000162,CHIRC SITE REDON,Bretagne,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
350000204,CENTRE LOCAL HOSPITALIER SAINT JOSEPH,350000204,CENTRE LOCAL HOSPITALIER SAINT JOSEPH,Bretagne,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
350055166,CH DE BROCELIANDE,350000436,CH DE BROCELIANDE SITE DE MONFORT,Bretagne,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
350005179,CHRU RENNES,350000741,CHRU RENNES SITE PONTCHAILLOU,Bretagne,Centre Hospitalo-Universitaires,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
350002200,CLINIQUE SAINT YVES,350002200,CLINIQUE SAINT YVES,Bretagne,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,224,82.9,A,Stable,89.14,224,85.88,224,79.95,224,79.21,224,76.57,224,83.0,85.7,224,78.91,78.23
350002234,CRRF BEAULIEU RENNES,350002234,CLINIQUE FSEF RENNES BEAULIEU,Bretagne,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
350002564,POLE MPR SAINT HELIER RENNES,350002564,POLE MPR SAINT HELIER,Bretagne,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,156,77.01,A,Amélioration,80.94,156,80.6,156,76.12,156,70.47,156,70.4,156,77.0,72.7,154,78.91,78.23
350005179,CHRU RENNES,350006771,CHRU RENNES SITE LA TAUVRAIS,Bretagne,Centre Hospitalo-Universitaires,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
350000055,CENTRE HOSPITALIER DE VITRE,350016135,SERVICE DE S.S.R. - CH VITRÉ,Bretagne,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
350040291,CH DES PRES BOSGERS CANCALE,350040499,GHRE - SITE CANCALE,Bretagne,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
350044756,MAISON DE SOINS EN ADDICTOLOGIE : PHILAE,350044756,CLINIQUE PHILAE,Bretagne,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
350005179,CHRU RENNES,350053013,CHU RENNES SITE SAINT LAURENT,Bretagne,Centre Hospitalo-Universitaires,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
350054680,POLYCLINIQUE SAINT LAURENT,350054680,POLYCLINIQUE SAINT LAURENT,Bretagne,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
360000129,CLINIQUE SAINT FRANCOIS,360000129,CLINIQUE SAINT FRANCOIS,Centre-Val de Loire,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
360002232,CENTRE CONVALESCENCE-DIETETIQUE-MAISON MEDICALE ET NUTRITION,360002232,CTRE CONV. & DIET.MANOIR EN BERRY,Centre-Val de Loire,Etablissements de santé privés à but lucratif,Obligatoire,Oui,,,NV,,,,,,,,,,,,,,,,
370000150,CLINIQUE VELPEAU,370000150,CLINIQUE VELPEAU,Centre-Val de Loire,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
370000184,MAISON DE REPOS ET DE CONVALESCENCE LE COURBAT,370000184,A. N. A. S. LE COURBAT,Centre-Val de Loire,Etablissements de santé privés à but non lucratif,Facultatif,Oui,62,80.37,A,Stable,88.51,62,84.12,62,76.37,62,80.6,62,69.72,62,80.0,72.6,62,75.51,78.23
370000218,CRF LE CLOS SAINT-VICTOR,370000218,CRF CLOS ST VICTOR - JOUÉ LÈS TOURS,Centre-Val de Loire,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,38,76.99,A,Non calculable,85.95,38,83.2,38,72.01,38,62.42,38,68.58,38,77.0,63.2,38,75.51,78.23
370000341,CENTRE POST CURE ALCOOL MALVAU,370000341,FONDATION L'ELAN RETROUVE CTRE  MALVAU,Centre-Val de Loire,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
370000374,MAISON DE RÉADAPTATION FONCTIONNELLE NEUR BEL AIR,370000374,CRF BEL AIR,Centre-Val de Loire,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
370000481,CHU DE TOURS,370000499,CHRU CLOCHEVILLE - TOURS,Centre-Val de Loire,Centre Hospitalo-Universitaires,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
370000481,CHU DE TOURS,370000515,CTRE CONVAL. L'ERMITAGE CHRU TOURS,Centre-Val de Loire,Centre Hospitalo-Universitaires,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
370000606,CENTRE HOSPITALIER DU CHINONAIS,370000531,CH DU CHINONAIS,Centre-Val de Loire,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
370000564,CENTRE HOSPITALIER INTER-COMMUNAL  AMBOISE - CHATEAU-RENAULT,370000580,CHIC CHÂTEAU-RENAULT HÔP DR J.DELANEAU,Centre-Val de Loire,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
370000713,CH LOUIS SEVESTRE,370000986,CH LOUIS SEVESTRE,Centre-Val de Loire,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
370000614,CH DE LOCHES,370004301,USSR PERSONNES AGEES CH DE LOCHES,Centre-Val de Loire,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
370007569,POLE SANTE LEONARD DE VINCI,370007569,PÔLE SANTÉ LÉONARD DE VINCI,Centre-Val de Loire,Etablissements de santé privés à but lucratif,Obligatoire,Oui,90,81.66,A,Non calculable,88.94,90,86.94,90,82.05,90,56.8,90,77.92,90,82.0,76.4,89,75.51,74.3
370100539,MAISON DE RÉADAPTATION FONCTIONNELLE BOIS GIBERT,370100539,MRF BOIS GIBERT,Centre-Val de Loire,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,302,80.65,A,Stable,86.31,302,81.68,302,81.99,302,78.97,302,74.53,302,81.0,81.5,302,75.51,78.23
380780023,CH RHUMATOLOGIQUE D'URIAGE,380000018,CH RHUMATOLOGIQUE D'URIAGE,Auvergne-Rhône-Alpes,Centre Hospitaliers,Obligatoire,Oui,150,80.87,A,Stable,89.77,150,84.58,150,80.22,150,67.28,150,75.45,150,81.0,54.4,149,76.82,78.29
380780056,CH YVES TOURAINE,380000042,CH YVES TOURAINE,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
380780072,CH DE RIVES,380000059,CH DE RIVES,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
380780098,CH DE TULLINS SITE PERRET,380000075,CH DE TULLINS SITE PERRET,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
380780171,CH DE SAINT MARCELLIN,380000091,CH INTERCOMMUNAL VERCORS ISERE,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
380780213,CH DE SAINT LAURENT DU PONT,380000109,CH DE SAINT LAURENT DU PONT,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
380780239,CH ST GEOIRE VALDAINE,380000125,CH DE SAINT GEOIRE EN VALDAINE,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
380781351,CH DE LUZY-DUFEILLANT,380000166,CHI DE LUZY-DUFEILLANT,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
380781435,CENTRE HOSPITALIER LUCIEN HUSSEL,380000174,CH LUCIEN HUSSEL DE VIENNE,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
380782771,CH DE MORESTEL,380000364,CH DE MORESTEL,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
380005918,KORIAN LES GRANGES,380005918,CLINIQUE LES GRANGES,Auvergne-Rhône-Alpes,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
380009928,CENTRE MÉDICAL ROCHEPLANE LES ANGUISSES,380009928,CENTRE MEDICAL ROCHEPLANE,Auvergne-Rhône-Alpes,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,184,81.25,A,Stable,87.68,184,83.77,184,82.27,184,77.71,184,71.33,184,81.0,85.8,183,76.82,78.23
380012658,GROUPE HOSPITALIER MUTUALISTE DE GRENOBLE,380012658,GROUPE HOSPIT. MUTUALISTE DE GRENOBLE,Auvergne-Rhône-Alpes,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
380017095,CRF ST VINCENT DE PAUL,380017095,CRF ST VINCENT DE PAUL,Auvergne-Rhône-Alpes,Etablissements de santé privés à but lucratif,Facultatif,Oui,66,74.33,B,Stable,86.42,66,78.59,66,75.95,66,52.21,66,68.04,66,74.0,66.7,66,76.82,74.3
380780312,CLINIQUE DU GRESIVAUDAN,380780312,CLINIQUE FSEF GRENOBLE LA TRONCHE,Auvergne-Rhône-Alpes,Etablissements de santé privés à but non lucratif,Facultatif,Oui,32,82.28,A,Non calculable,86.5,32,84.6,32,83.9,32,71.41,32,77.73,32,82.0,84.4,32,76.82,78.23
380780379,CENTRE HENRI BAZIRE,380780379,CENTRE DE PNEUMOLOGIE HENRI BAZIRE,Auvergne-Rhône-Alpes,Etablissements de santé privés à but non lucratif,Facultatif,Oui,129,81.22,A,Stable,90.03,129,84.19,129,83.54,129,71.4,129,71.41,129,81.0,68.5,127,76.82,78.23
380780080,CHU GRENOBLE,380782722,HOPITAL SUD - CHU38,Auvergne-Rhône-Alpes,Centre Hospitalo-Universitaires,Obligatoire,Oui,187,79.65,A,Stable,86.36,187,84.02,187,81.2,187,55.67,187,77.49,187,80.0,75.3,186,76.82,75.79
390780146,CENTRE HOSPITALIER LONS LE SAUNIER,390000040,CH LONS,Bourgogne-Franche-Comté,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
390780161,CH LOUIS JAILLON SAINT CLAUDE,390000065,CH LOUIS JAILLON SAINT CLAUDE,Bourgogne-Franche-Comté,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
390780179,CHIC PAYS REVERMONT SITE SALINS,390000073,CHI PAYS REVERMONT SITE SALINS,Bourgogne-Franche-Comté,Centre Hospitaliers,Facultatif,Oui,45,80.71,A,Non calculable,91.09,45,83.55,45,83.64,45,63.87,45,75.04,45,81.0,71.1,45,75.48,78.29
390780179,CHIC PAYS REVERMONT SITE SALINS,390000081,CHI PAYS REVERMONT SITE ARBOIS,Bourgogne-Franche-Comté,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
390000172,CENTRE MÉDICAL LA GRANGE/MONT,390000172,CRCPFC LA  GRANGE SUR LE MONT,Bourgogne-Franche-Comté,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,290,80.95,A,Stable,89.53,290,83.76,290,84.1,290,68.9,290,72.67,290,81.0,80.3,290,75.48,78.23
390780146,CENTRE HOSPITALIER LONS LE SAUNIER,390000214,CH JURA SUD SITE CHAMPAGNOLE,Bourgogne-Franche-Comté,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
390780609,CENTRE HOSPITALIER L PASTEUR DOLE,390000222,CH LOUIS PASTEUR DOLE,Bourgogne-Franche-Comté,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
390780146,CENTRE HOSPITALIER LONS LE SAUNIER,390006161,CH JURA SUD PIERRE FUTIN ORGELET,Bourgogne-Franche-Comté,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
400780102,CLINIQUE KORIAN NAPOLEON,400780102,CLINIQUE NAPOLEON,Nouvelle Aquitaine,Etablissements de santé privés à but lucratif,Obligatoire,Oui,129,77.89,A,Stable,83.8,129,82.3,129,77.69,129,61.06,129,73.23,129,78.0,54.3,129,77.94,74.3
400011177,CENTRE HOSPITALIER DE MONT DE MARSAN,400780250,CENTRE NOUVIELLE,Nouvelle Aquitaine,Centre Hospitaliers,Obligatoire,Oui,50,72.25,C,Non calculable,77.81,50,75.34,50,72.71,50,66.44,50,63.58,50,72.0,52.0,50,77.94,78.29
400780375,CLINIQUE MAYLIS,400780375,CLINIQUE MAYLIS,Nouvelle Aquitaine,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
400780425,SARL PRIMEROSE,400780425,CLINIQUE SMR PRIMEROSE,Nouvelle Aquitaine,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
400780466,KORIAN LE BELVEDERE,400780466,CLINIQUE SAINT MARTIN DE SEIGNANX,Nouvelle Aquitaine,Etablissements de santé privés à but lucratif,Facultatif,Oui,33,78.69,A,Stable,84.92,33,84.02,33,79.0,33,59.15,33,71.36,33,79.0,66.7,33,77.94,74.3
400780482,KORIAN MONTPRIBAT,400780482,CLINIQUE MONTPRIBAT,Nouvelle Aquitaine,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
400780193,CENTRE HOSPITALIER DE DAX COTE D'ARGENT,400782777,HOPITAL THERMAL DAX,Nouvelle Aquitaine,Centre Hospitaliers,Facultatif,Oui,101,81.17,A,Stable,93.46,101,84.04,101,82.7,101,79.25,101,62.46,101,81.0,80.2,101,77.94,78.29
400780193,CENTRE HOSPITALIER DE DAX COTE D'ARGENT,400787354,CH DE DAX - SITE DU LANOT,Nouvelle Aquitaine,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
400791018,CENTRE EUROPEEN DE REEDUCATION DU SPORTIF,400791018,CTRE. EUROPEEN REEDUCATION DU SPORTIF,Nouvelle Aquitaine,Etablissements de santé privés à but lucratif,Obligatoire,Oui,316,80.63,A,Stable,88.82,316,84.06,316,74.62,316,78.3,316,72.9,316,81.0,84.2,316,77.94,74.3
410000087,CH DE BLOIS,410000020,CH BLOIS SIMONE VEIL,Centre-Val de Loire,Centre Hospitaliers,Obligatoire,Oui,46,79.09,A,Amélioration,83.4,46,82.13,46,81.51,46,71.23,46,69.76,46,79.0,63.0,46,75.51,78.29
410000103,CH DE ROMORANTIN-LANTHENAY,410000046,CH ROMORANTIN-LANTHENAY,Centre-Val de Loire,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
410000111,CH DE ST AIGNAN,410000053,CH SAINT AIGNAN,Centre-Val de Loire,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
410000418,INSTITUT MEDICAL DE SOLOGNE,410000418,INSTITUT MEDICAL DE SOLOGNE,Centre-Val de Loire,Etablissements de santé privés à but lucratif,Obligatoire,Oui,236,76.46,B,Stable,81.88,236,77.55,236,80.6,236,72.62,236,68.31,236,76.0,64.7,235,75.51,74.3
410000442,CENTRE MÉDICAL LA MENAUDIERE,410000442,RCRF LA MENAUDIERE - CHISSAY,Centre-Val de Loire,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
410005284,THERAE CENTRE MEDICAL,410005284,THERAE CENTRE MEDICAL,Centre-Val de Loire,Etablissements de santé privés à but lucratif,Obligatoire,Oui,106,75.99,B,Stable,83.19,106,78.84,106,73.76,106,75.3,106,66.46,106,76.0,64.2,106,75.51,74.3
410005391,MAISON DE RÉADAPTATION FONCTIONNELLE L'HOSPITALET,410005391,CRF L' HOSPITALET,Centre-Val de Loire,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
420780033,CH DE ROANNE,420000010,CH DE ROANNE,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
420780041,CH ST JUST LA PENDUE,420000028,CH DE SAINT JUST LA PENDUE,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
420780058,CH DE CHARLIEU,420000036,CH DE CHARLIEU,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
420000192,CLINIQUE MEDICALE LA BUISSONNIÈRE,420000192,CLINIQUE MEDICALE LA BUISSONNIERE,Auvergne-Rhône-Alpes,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
420780652,CH DE FIRMINY,420000234,CH DE FIRMINY,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
420780660,CH GEORGES CLAUDINON,420000242,CH GEORGES CLAUDINON,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,50,76.74,A,Stable,84.92,50,81.56,50,75.52,50,59.77,50,71.1,50,77.0,62.0,50,76.82,78.29
420013831,CENTRE HOSPITALIER DU FOREZ,420000267,CH DU FOREZ SITE DE FEURS,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
420002677,CENTRE MUTUALISTE D'ADDICTOLOGIE,420002677,CENTRE D'ADDICTOLOGIE MFL SSAM,Auvergne-Rhône-Alpes,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
420011512,LE CLOS CHAMPIROL,420011512,LE CLOS CHAMPIROL REEDUCATION,Auvergne-Rhône-Alpes,Etablissements de santé privés à but lucratif,Obligatoire,Oui,367,81.28,A,Stable,86.84,367,83.01,367,81.56,367,77.28,367,76.21,367,81.0,83.9,367,76.82,74.3
420002495,HOPITAL DU GIER,420780678,HOPITAL DU GIER - SITE MARREL SSR,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
420782096,CENTRE MÉDICAL DES 7 COLLINES,420782096,CENTRE MEDICAL MFL SSAM DES 7 COLLINES,Auvergne-Rhône-Alpes,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,,,NV,,,,,,,,,,,,,,,,
420784878,CHU SAINT ETIENNE,420782559,HOPITAL DE BELLEVUE - CHU42,Auvergne-Rhône-Alpes,Centre Hospitalo-Universitaires,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
420784878,CHU SAINT ETIENNE,420782567,HOPITAL DE LA CHARITE - CHU42,Auvergne-Rhône-Alpes,Centre Hospitalo-Universitaires,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
420782591,CLINIQUE NOUVELLE DU FOREZ ET SAINTE GENEVIEVE,420782591,CLINIQUE NOUVELLE DU FOREZ,Auvergne-Rhône-Alpes,Etablissements de santé privés à but lucratif,Obligatoire,Oui,30,76.38,B,Non calculable,81.24,30,80.08,30,79.03,30,61.66,30,68.4,30,76.0,60.0,30,76.82,74.3
420784878,CHU SAINT ETIENNE,420785354,HOPITAL NORD - CHU42,Auvergne-Rhône-Alpes,Centre Hospitalo-Universitaires,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
420793697,ALMA SANTÉ,420793697,CLINIQUE ALMA SANTE,Auvergne-Rhône-Alpes,Etablissements de santé privés à but lucratif,Facultatif,Oui,46,70.64,C,Non calculable,77.64,46,71.19,46,74.04,46,68.64,46,62.61,46,71.0,41.3,46,76.82,74.3
430000018,CENTRE HOSPITALIER DU PUY,430000117,CH EMILE ROUX LE PUY,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
430000158,MAISON DE REPOS BEAUREGARD - CHADRAC,430000158,CLINIQUE DU VELAY,Auvergne-Rhône-Alpes,Etablissements de santé privés à but lucratif,Facultatif,Oui,48,73.4,B,Stable,79.79,48,76.2,48,82.13,48,60.74,48,60.49,48,73.0,47.9,48,76.82,74.3
430000166,MAISON DE REPOS JALAVOUX - AIGUILHE,430000166,CENTRE SSR JALAVOUX,Auvergne-Rhône-Alpes,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
430000034,CENTRE HOSPITALIER SECTEUR DE BRIOUDE,430000190,CH DE BRIOUDE,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
430007450,CLINIQUE DU CHAMBON,430007450,CLINIQUE LE HAUT LIGNON,Auvergne-Rhône-Alpes,Etablissements de santé privés à but lucratif,Obligatoire,Oui,84,78.1,A,Amélioration,87.16,84,80.44,84,74.37,84,76.46,84,72.46,84,78.0,51.2,84,76.82,74.3
440000057,CENTRE HOSPITALIER DE SAINT- NAZAIRE,440000016,CH DE SAINT NAZAIRE,Pays de la Loire,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
440000065,CH DE READAPT DE MAUBREUIL,440000024,CH REEDAPTATION DE MAUBREUIL,Pays de la Loire,Centre Hospitaliers,Facultatif,Oui,49,83.36,A,Stable,90.21,49,86.96,49,85.32,49,64.44,49,78.94,49,83.0,71.4,49,77.21,78.29
440000255,CRFF LA TOURMALINE,440000255,CRF LA TOURMALINE,Pays de la Loire,Etablissements de santé privés à but non lucratif,Facultatif,Oui,113,81.82,A,Stable,90.02,113,85.38,113,81.95,113,66.81,113,77.27,113,82.0,86.7,113,77.21,78.23
440053643,CENTRE HOSPITALIER ERDRE ET LOIRE,440000396,CH ERDRE ET LOIRE,Pays de la Loire,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
440000412,CLINIQUE  BRETECHE,440000412,CLINIQUE BRETECHE VIAUD,Pays de la Loire,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
440000313,CTRE HOSPITALIER  INTERCOMMUNAL CHATEAUBRIANT NOZAY POUANCE,440000503,CH CNP SITE CHATEAUBRIANT,Pays de la Loire,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
850009010,CENTRE HOSPITALIER INTERCOMMUNAL LOIRE VENDEE OCEAN,440000560,CH LVO SITE DE MACHECOUL,Pays de la Loire,Centre Hospitaliers,Obligatoire,Oui,110,78.07,A,Amélioration,86.6,110,80.4,110,80.07,110,66.6,110,72.61,110,78.0,71.8,110,77.21,78.29
440000693,CENTRE DE CONVALESCENCE SAINT SEBASTIEN,440000693,SSR JULES VERNE,Pays de la Loire,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
440000701,ÉTABLISSEMENT DE CONVAL.ROZ ARVOR,440000701,SSR ROZ ARVOR,Pays de la Loire,Etablissements de santé privés à but lucratif,Facultatif,Oui,176,68.31,D,Diminution,72.69,176,72.77,176,72.66,176,49.08,176,59.39,176,68.0,24.3,173,77.21,74.3
440028538,HOPITAL  INTERCOMMUNAL DE LA PRESQU'ILE GUERANDE LE CROISIC,440001253,HIC DE LA PRESQU'ILE-SITE DE GUERANDE,Pays de la Loire,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
440028538,HOPITAL  INTERCOMMUNAL DE LA PRESQU'ILE GUERANDE LE CROISIC,440001261,HIC DE LA PRESQU'ILE - SITE DU CROISIC,Pays de la Loire,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
440041531,HOPITAL INTERCOMMUNAL  DU PAYS DE RETZ,440001287,HIC PAYS DE RETZ - PORNIC,Pays de la Loire,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
440002459,CENTRE DE CONVALESCENCE SOINS DE SUITE LE BODIO,440002459,SSR LE BODIO,Pays de la Loire,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
440000289,CENTRE HOSPITALIER REGIONAL UNIVERSITAIRE DE NANTES,440003291,CHU DE NANTES SITE SAINT JACQUES,Pays de la Loire,Centre Hospitalo-Universitaires,Obligatoire,Oui,116,75.46,B,Stable,83.12,116,80.15,116,72.66,116,61.26,116,70.26,116,75.0,65.5,116,77.21,75.79
440024669,CENTRE DE SOINS DE SUITE LE BOIX RIGNOUX,440024669,SSR LE BOIS RIGNOUX,Pays de la Loire,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
440041580,NOUVELLES CLINIQUES NANTAISES,440041580,HOPITAL PRIVE DU CONFLUENT,Pays de la Loire,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
440043123,E.S.E.A.N,440043123,ESEAN,Pays de la Loire,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
