"code_demarche","FINESS_EJ","FINESS_EG","RS_eg","Site_Principal"
30712,330781261,330000613,"CENTRE HOSPITALIER DE STE FOY LA GRANDE","True"
30712,330781261,330798935,"SERVICE DE LONG SEJOUR DU CHG DE STE FOY LA GRANDE","False"
30713,920110020,920000577,"HOPITAL MAX FOURESTIER","True"
30713,920110020,920809837,"HOPITAL DE JOUR DE MEDECINE","False"
30715,780825097,780170056,"HOPITAL DE JOUR L ENVOL","True"
30716,770110070,770000172,"CENTRE HOSPITALIER LEON BINET","True"
30716,770110070,770015410,"CATTP - CMP 77 G 08 CH LEON BINET DE PROVINS","False"
30717,220021968,220000566,"CENTRE HOSPITALIER DE LAMBALLE","True"
30717,220021968,220000574,"CHPP SITE QUINTIN","False"
30717,220021968,220006456,"USLD CENTRE HOSPITALIER DE LAMBALLE","False"
30719,450018106,450002456,"CENTRE DE READAPTATION FONCTIONNELLE  LE COTEAU","True"
30720,240000265,240000646,"FONDATION JOHN BOST","True"
30721,340780493,340000207,"INSTITUT REGIONAL DU CANCER DE MONTPELLIER","True"
30723,630000156,630780310,"CLINIQUE LES SORBIERS","True"
30724,300780046,300000023,"CENTRE HOSPITALIER ALES CEVENNES","True"
30724,300780046,300006939,"HL LA ROSE VERTE ALES","False"
30724,300780046,300012481,"CENTRE HOSPITALIER ALES-CEVENNES - USLD RESIDENCE DES CIGALES","False"
30724,300780046,300012499,"CENTRE HOSPITALIER ALES-CEVENNES - USLD RESIDENCE LA ROSE DES VENTS","False"
30724,300780046,300016946,"CMP ADULTE LA GRAND COMBRE","False"
30724,300780046,300016953,"CMP ADULTE ALES","False"
30724,300780046,300016961,"CATTP ADULTE ALES","False"
30724,300780046,300016979,"CMP ADULTES SAINT-AMBROIX","False"
30724,300780046,300016987,"CMPEA ALES","False"
30724,300780046,300016995,"CMP ADO ALES","False"
30724,300780046,300782364,"CENTRE HOSPITALIER ALES-CEVENNES - UNITE DE SOINS NORMALISES DE PSYCHIATRIE","False"
30724,300780046,300784741,"HJ LA MAISON LUNE LE VIGAN","False"
30724,300780046,300786779,"CMPEA LES MAGES","False"
30725,300000197,300780269,"CLINIQUE LES SOPHORAS","True"
30726,290000298,290000918,"Site de Quimper - EPSM DU FINISTERE SUD","True"
30726,290000298,290014935,"HOPITAL DE JOUR CMP STERHEOL","False"
30726,290000298,290014943,"CENTRE D'AIDE MEDICO-PSYCHOLOGIQUE","False"
30726,290000298,290016765,"HOPITAL DE JOUR KERMOYSAN","False"
30726,290000298,290016773,"HOPITAL DE JOUR ""INTERMEDE""","False"
30726,290000298,290016781,"EPSM GOURMELEN SITE CHIC QUIMPER","False"
30726,290000298,290016807,"HOPITAL DE JOUR L'ADRET","False"
30726,290000298,290016823,"CENTRE DE CONSULTATION ADULTES D'AUDIERNE","False"
30726,290000298,290016831,"HOPITAL DE JOUR INFANTO-JUVENILE DE PLOUHINEC","False"
30726,290000298,290016849,"CAMP BRIEC CHATEAULIN","False"
30726,290000298,290016856,"HOPITAL DE JOUR PEDOPSYCHIATRIE SAINT EXUPERY CHATEAULIN","False"
30726,290000298,290016864,"HOPITAL DE JOUR LE LIDAPS ÀCONCARNEAU","False"
30726,290000298,290016880,"HOPITAL DE JOUR POUR ADULTES DE DOUARNENEZ","False"
30726,290000298,290016898,"CENTRE MEDICO PSYCHOLOGIQUE INFANTO JUVENILE DE DOUARNENEZ","False"
30726,290000298,290016914,"HOPITAL DE JOUR KERHALEG POUR ADULTES","False"
30726,290000298,290016922,"CENTRE MEDICO PSYCHOLOGIQUE INFANTO JUVENILE DE QUIMPERLE","False"
30726,290000298,290016948,"CENTRE MEDICO PSYCHOLOGIQUE INFANTO JUVENILE DE SCAER (CMPI)","False"
30726,290000298,290018258,"HOPITAL DE JOUR INFANTO-JUVENILE (pédopsychiatrie TAM AH TAM de Quimperlé)","False"
30726,290000298,290018282,"CLINIQUE DE L'ODET","False"
30726,290000298,290024314,"APPARTEMENT THERAPEUTIQUELES VERDIERS","False"
30726,290000298,290024462,"RESIDENCE DE KERFILY - CENTRE DE SOINS DE LONGUE DUREE","False"
30726,290000298,290028679,"MAISON THERAPEUT COLLEGIENS ET LYCEENS","False"
30726,290000298,290030089,"HOPITAL DE JOUR TREOUGUY","False"
30726,290000298,290030139,"CMP /CAMP KERARTHUR","False"
30726,290000298,290030212,"CMP TY CARRE","False"
30726,290000298,290030220,"HOPITAL DE JOUR ""BANINE""","False"
30726,290000298,290030261,"CMP/CAMP L'HIPPODROME","False"
30726,290000298,290030279,"APPARTEMENT THERAPEUTIQUE ""VALMIER""","False"
30726,290000298,290030295,"APPARTEMENT THERAPEUTIQUE ""CADORET""","False"
30726,290000298,290030303,"CAMP ANTONIN ARTAUD","False"
30726,290000298,290030311,"CAMP ROGER GENTIS","False"
30726,290000298,290030329,"HOPITAL DE JOUR L'HERMINE","False"
30726,290000298,290030337,"HOPITAL DE JOUR ATELIER THERAP QUIMPER","False"
30726,290000298,290030345,"LA CANOPEE","False"
30726,290000298,290030527,"CONSULTATION COUPLE ET FAMILLE","False"
30726,290000298,290030543,"EPSM GOURMELEN SITE PORZOU","False"
30726,290000298,290031186,"APPARTEMENT THERAPEUTIQUE CAP VERT","False"
30726,290000298,290032770,"APPARTEMENT THÉRAPEUTIQUE LA TOULINE","False"
30727,740001839,740781166,"HOPITAUX DU MONT BLANC - SITE CHAMONIX","False"
30727,740001839,740781224,"HÔPITAUX DU MONT BLANC - SITE SALLANCHES","True"
30728,110780707,110000189,"CENTRE HOSPITALIER DE LIMOUX QUILLAN","True"
30728,110780707,110780236,"CENTRE HOSPITALIER DE LIMOUX-QUILLAN SITE DE QUILLAN","False"
30729,130000557,130046097,"CLINIQUE PROVENCE VELODROME","False"
30729,130000557,130781438,"CLINIQUE PROVENCE - BOURBONNE","True"
30730,840000111,840000525,"CENTRE HOSPITALIER DE VAISON LA ROMAINE","True"
30731,310025010,690780481,"CLINIQUE LE BALCON LYONNAIS","True"
30732,870015336,870000171,"CENTRE DE SSR LA CHENAIE","True"
30733,240000117,240000489,"CENTRE HOSPITALIER DE PERIGUEUX","True"
30733,240000117,240003392,"HOPITAL DE JOUR","False"
30733,240000117,240006304,"SERVICE DE LONG SEJOUR DU CENTRE HOSPITALIER DE PERIGUEUX","False"
30733,240000117,240009597,"C.M.P. D'EXCIDEUIL","False"
30733,240000117,240009605,"C.M.P. DE TERRASSON","False"
30736,620000273,620100750,"CLINIQUE AMBROISE PARE","True"
30737,930027347,770420024,"ETABLISSEMENT DE SANTE LE PRIEURE","True"
30738,800000093,800000432,"CENTRE HOSPITALIER DE PERONNE","True"
30738,800000093,800004111,"CENTRE HOSPITALIER DE PERONNE HENRY EY","False"
30738,800000093,800004152,"CENTRE HOSPITALIER DE PERONNE- MOYEN SEJOUR","False"
30738,800000093,800006249,"CENTRE HOSPITALIER DE PERONNE-SLD","False"
30738,800000093,800015448,"CENTRE HOSPITALIER DE PERONNE-HAD","False"
30738,800000093,800016131,"CENTRE HOSPITALIER DE PERONNE-SERVICE PEDO PSYCHIATRIE","False"
30738,800000093,800016370,"CENTRE HOSPITALIER DE PERONNE-CATTP PERONNE ADULTE","False"
30738,800000093,800016396,"CENTRE HOSPITALIER DE PERONNE-CMP PERONNE ADULTE","False"
30738,800000093,800016404,"CENTRE HOSPITALIER DE PERONNE-CMP ALBERT ADULTE","False"
30738,800000093,800016412,"CENTRE HOSPITALIER DE PERONNE -CMP ALBERT ENFANT","False"
30738,800000093,800016420,"CENTRE HOSPITALIER DE PERONNE - CMP PERONNE ENFANT","False"
30738,800000093,800016560,"CENTRE HOSPITALIER DE PERONNE-CMP ENFANT DE ROYE","False"
30738,800000093,800016578,"CENTRE HOSPITALIER DE PERONNE-CATTP ADULTE DE HAM","False"
30738,800000093,800017378,"CENTRE HOSPITALIER DE PERONNE - CMP ADULTE DE HAM","False"
30738,800000093,800017477,"CENTRE HOSPITALIER DE PERONNE - CATTP ADULTE ALBERT","False"
30739,160012191,160012209,"KORIAN LE MAS BLANC","True"
30740,040780215,040000069,"CHI MANOSQUE - SITE FORCALQUIER","False"
30740,040780215,040000093,"CENTRE HOSPITALIER DE MANOSQUE","True"
30740,040780215,040788440,"USLD SITE SAINT ANDRE","False"
30741,910014919,910150010,"CENTRE HOSPITALIER FREDERIC HENRI MANHES","True"
30743,620027839,620026690,"GCS CENTRE JOLIOT CURIE","True"
30743,620027839,620029587,"GCS JOLIOT CURIE - ETABLISSEMENT SIEGE","False"
30746,460785090,460002769,"APPARTEMENT THERAPEUTIQUE FIGEAC","False"
30746,460785090,460002793,"CMP ENFANTS ADULTES CATTP ENFANTS SOUILLAC","False"
30746,460785090,460002850,"CMP CATTP ADULTES ENFANTS SAINT CERE","False"
30746,460785090,460004518,"HOPITAL DE JOUR ADULTES SAINT CERE","False"
30746,460785090,460004559,"HOPITAL DE JOUR SPIJ LEYME","False"
30746,460785090,460005473,"APPARTEMENT THERAPEUTIQUE CAHORS","False"
30746,460785090,460005507,"UNITE D'HOSPITALISATION COMPLETE","False"
30746,460785090,460005549,"HOPITAL DE JOUR ADULTES LEYME","False"
30746,460785090,460005556,"CMP ADULTES GOURON","False"
30746,460785090,460005564,"CMP CATTP ENFANTS FIGEAC","False"
30746,460785090,460005572,"CATTP ADULTES GOURDON","False"
30746,460785090,460005606,"CATTP ADULTES LACAPELLE","False"
30746,460785090,460006083,"CSSR NOTRE DAME","False"
30746,460785090,460006141,"CMP ADULTES PRAYSSAC","False"
30746,460785090,460006158,"CATTP GERONTO CAHORS","False"
30746,460785090,460006166,"CMP/CATTP ADULTES SOUILLAC","False"
30746,460785090,460006638,"CMP/CATTP ADULTES ENFANTS GRAMAT","False"
30746,460785090,460006646,"CAA CATTP MAISON ADO CAHORS","False"
30746,460785090,460006943,"DARIS CATTP ADULTE CAHORS","False"
30746,460785090,460780554,"CENTRE HOSPITALIER JEAN PIERRE FALRET","True"
30746,460785090,460781685,"HOPITAL DE JOUR ADULTES CAHORS","False"
30746,460785090,460781693,"HOPITAL DE JOUR ENFANTS CAHORS","False"
30746,460785090,460781891,"CMP ADULTES ENFANTS CATTP ENFANTS CAHORS","False"
30746,460785090,460784325,"HOPITAL DE JOUR ENFANTS SOUILLAC","False"
30746,460785090,460784861,"CMP CATTP ADULTES FIGEAC","False"
30746,460785090,460784895,"HOPITAL DE JOUR ENFANTS SAINT CERE","False"
30746,460785090,460785801,"HOPITAL DE JOUR ENFANTS FIGEAC","False"
30746,460785090,460785819,"HOPITAL DE JOUR ADULTES FIGEAC","False"
30747,660786542,660005166,"CENTRE DE CONVALESCENCE SAINT CHRISTOPHE","True"
30748,400790994,400791018,"CENTRE EUROPEEN DE REEDUCATION DU SPORTIF","True"
30749,750034589,590782694,"BTP RMS PONT BERTIN","True"
30752,750000796,750300493,"CLINIQUE ARAGO","True"
30753,570000034,570000109,"CENTRE DE READAPTATION SPECIALISE SAINT LUC - NIDERVILLER","False"
30753,570000034,570000380,"CENTRE DE READAPTATION SPECIALISE SAINT LUC","False"
30753,570000034,570016014,"USLD CRS SAINT LUC","False"
30753,570015099,570000117,"CH SAINT NICOLAS DE SARREBOURG","True"
30754,350000055,350000188,"CENTRE HOSPITALIER DE VITRE","True"
30754,350000055,350013728,"LONG SEJOUR     C.H.-VITRE","False"
30754,350000055,350016135,"CENTRE DE MOYEN SEJOUR  CH-VITRE","False"
30754,350000089,350000212,"HOPITAL LOCAL DE LA GUERCHE","False"
30756,510000532,510000185,"POLYCLINIQUE DE COURLANCY","True"
30756,510000532,510012040,"POLYCLINIQUE LES BLEUETS","False"
30756,510000532,510024979,"POLYCLINIQUE DE BEZANNES","False"
30757,580780070,580972669,"CENTRE HOSPITALIER DE CLAMECY","True"
30759,570025254,570000059,"CENTRE HOSPITALIER MARIE-MADELEINE","True"
30759,570025254,570000687,"CENTRE HOSPITALIER LEMIRE DE SAINT-AVOLD","False"
30760,920001062,920301033,"CENTRE DE CANCEROLOGIE DE LA PORTE DE SAINT-CLOUD","True"
30762,130000987,130782162,"CLINIQUE CHIRURGICALE DE MARTIGUES","True"
30764,310000617,310018684,"UAD TOULOUSE SANS","False"
30764,310000617,310026612,"UNITE DE DIALYSE – UDM – DE L’UNION","False"
30764,310000617,310031414,"UAD QUINT FONSEGRIVE","False"
30764,310000617,310782016,"CLINIQUE NEPHROLOGIQUE SAINT EXUPERY","True"
30764,310000617,310793401,"UAD BESSIERES","False"
30764,310000617,310793419,"UAD SAINT GAUDENS","False"
30764,310000617,310793435,"UAD VILLEFRANCHE","False"
30764,310000617,310793807,"UAD BRAX","False"
30764,310000617,310794532,"UAD BASSO CAMBO","False"
30764,310000617,310796768,"UAD LUCHON","False"
30764,310000617,310796776,"UAD REVEL","False"
30765,240000034,240000091,"CENTRE HOSPITALIER DE LANMARY","True"
30767,420000135,420780504,"CLINIQUE DU PARC","True"
30768,510000086,510000359,"CENTRE HOSPITALIER REMY PETIT LEMERCIER","True"
30769,580781136,580970994,"UNITE DE SOINS DE LONGUE DUREE CH DE LA CHARITE SUR LOIRE","False"
30769,580781136,580972644,"CENTRE HOSPITALIER HENRI DUNANT","True"
30770,910017615,910803543,"HOPITAL PRIVE CLAUDE GALIEN","True"
30771,600000228,600100754,"POLYCLINIQUE SAINT COME","True"
30772,920030269,910310044,"CLINIQUE DE L'ISLE","True"
30774,560026965,560002933,"CLINIQUE MUTUALISTE PORTE DE L'ORIENT","True"
30776,710000464,710781824,"CENTRE ORTHOPEDIQUE MEDICO CHIRURGICAL DE DRACY LE FORT","True"
30778,330000308,330780453,"CENTRE D'HEMODYALISE SAINT MARTIN","False"
30778,330000308,330780503,"HOPITAL PRIVE SAINT-MARTIN","True"
30779,320780117,320000086,"CENTRE HOSPITALIER D'AUCH","True"
30779,320780117,320784069,"CH D'AUCH-SLD","False"
30780,130780554,130000235,"CENTRE HOSPITALIER EDOUARD TOULOUSE","True"
30780,130780554,130008022,"CATTP LE COLIBRI","False"
30780,130780554,130008113,"CATTP MICHELLE BASTIANELLI","False"
30780,130780554,130008121,"HDJ L'ALBATROS","False"
30780,130780554,130008196,"ATELIER THERAPEUTIQUE TRAIT D'UNION","False"
30780,130780554,130010358,"CMP SAINTE AGNES","False"
30780,130780554,130012099,"CATTP LOU BLAI","False"
30780,130780554,130023633,"CATTP LE LACYDON","False"
30780,130780554,130034424,"HOPITAL DE JOUR LE CANET","False"
30780,130780554,130034440,"HOPITAL DE JOUR CAMILLE CLAUDEL","False"
30780,130780554,130034820,"CATTP CLUB CAFET","False"
30780,130780554,130786692,"CMP SAINT ANDRE LITTORAL","False"
30780,130780554,130792880,"CENTRE MEDICO PSYCHOLOGIQUE LE PARC","False"
30780,130780554,130792914,"CENTRE MEDICO PSYCHOLOGIQUE DE LA VISTE","False"
30780,130780554,130793029,"CENTRE MEDICO PSYCHOLOGIQUE VILLA JEANNE","False"
30780,130780554,130796303,"CENTRE MEDICO PSYCHOLOGIQUE LA MARINE BLANCHE","False"
30780,130780554,130798473,"HOPITAL DE JOUR PRESSENSE","False"
30780,130780554,130801087,"HOPITAL DE JOUR MARINE BLANCHE","False"
30780,130780554,130801343,"CENTRE MEDICO PSYCHOLOGIQUE BELLE DE MAI","False"
30780,130780554,130801434,"ATELIER THERAPEUTIQUE BELLE DE MAI","False"
30780,130780554,130802077,"CENTRE MEDICO PSYCHOLOGIQUE SAINT LOUIS","False"
30780,130780554,130802093,"CENTRE MEDICO PSYCHOLOGIQUE PYTHEAS","False"
30780,130780554,130806201,"CENTRE MEDICO PSYCOLOGIQUE PRESSENSE","False"
30780,130780554,130807902,"CENTRE D'ACCUEIL THERAPEUTIQUE A TEMPS PARTIEL MAISON ROSE","False"
30780,130780554,130807910,"HOPITAL DE JOUR BALTHAZAR BLANC","False"
30780,130780554,130807928,"HOPITAL DE JOUR HENRI COLLOMB","False"
30780,130780554,130808298,"HOPITAL DE JOUR LES COLOMBES","False"
30780,130780554,130808322,"HDJ DU LITTORAL","False"
30780,130780554,130808363,"CENTRE MEDICO PSYCHOLOGIQUE LES CARMES","False"
30780,130780554,130808389,"HOPITAL DE JOUR SAINT JEROME","False"
30780,130780554,130808405,"HOPITAL DE JOUR MAISON LE VIADUC","False"
30780,130780554,130808462,"CENTRE MEDICO PSYC0HOLOGIQUE LE CLOS LA ROSE","False"
30780,130780554,130809890,"CMP LA GAVOTTE","False"
30780,130780554,130809924,"CATTP RABELAIS","False"
30780,130780554,130810724,"CMP LES CADENEAUX","False"
30781,220020739,350002911,"MAISON DE CONVALESCENCE SAINT THOMAS DE VILLENEUVE","True"
30781,220020739,350051207,"CENTRE LONG SEJOUR BAGUER MORVAN","False"
30784,830100566,830000311,"CENTRE HOSPITALIER INTERCOMMUNAL DE FREJUS - SAINT-RAPHAEL","True"
30784,830100566,830009379,"CHI FREJUS HJ TRANS EN PROVENCE","False"
30784,830100566,830009528,"CHI FREJUS ST RAPAHEL GERONTO MED SSR","False"
30784,830100566,830017042,"CHI DE FREJUS HJ PSY GEN83G10","False"
30784,830100566,830017604,"CHI DE FREJUS HJ PSY INFJUV83I04","False"
30784,830100566,830213880,"CHI FREJUS SAINT RAPHAEL USLD","False"
30785,340000330,340780725,"CLINIQUE VIA DOMITIA","True"
30786,420793689,420793697,"ALMA SANTE","True"
30787,010783009,690002092,"CLINIQUE PSYCHIATRIQUE NOTRE DAME","True"
30788,540000767,540001070,"CENTRE HOSPITALIER FRANCOIS MAILLOT","True"
30788,540000767,540006830,"CMP CATTP HOPITAL DE JOUR PR ENFANTS DEPT DU CH DE BRIEY - SECTEUR 54I03","False"
30788,540000767,540008851,"CMP ET HOPITAL DE JOUR POUR ADULTES RATTACHE AU CH DE BRIEY - SECTEUR 54G08","False"
30788,540000767,540014321,"CMP ET CATTP POUR ENFANTS DEPT DU CH DE BRIEY - SECTEUR 54I03","False"
30788,540000767,540018751,"CMP ET CATTP POUR ADULTES RATTACHE AU CH DE BRIEY","False"
30789,590805065,020004156,"CLINIQUE SAINTE MONIQUE","True"
30790,920030855,950300327,"CLINIQUE CHAMP NOTRE DAME","True"
30791,590782678,590000790,"ETABLISSEMENT PUBLIC DE SANTE MENTALE (EPSM) DES FLANDRES","True"
30791,590782678,590006623,"ANTENNE MEDICO-PSYCHOLOGIQUE - 59G02","False"
30791,590782678,590006680,"CMP L'ARLEQUIN - 59G03","False"
30791,590782678,590006714,"CMP STEPHANE GRAPPELLI - 59I01","False"
30791,590782678,590006730,"CMP LA PETITE HISTOIRE - 59I02","False"
30791,590782678,590007175,"HOPITAL DE JOUR L'ORANGE BLEUE - 59I02","False"
30791,590782678,590007878,"CMP TILL L'ESPIEGLE - 59I01","False"
30791,590782678,590007993,"CLINIQUE PSYCHOTHERAPIQUE LA CLAIRIERE - 59G06","False"
30791,590782678,590015608,"CENTRE DE SOINS DU NOMBRE D'OR (59G02) - CARDO - CENTRE DE SOINS JB PUSSIN (59G04)","False"
30791,590782678,590016879,"CMP LES 400 COUPS - 59I01","False"
30791,590782678,590033569,"APPARTEMENTS THERAPEUTIQUES DE BERGUES - HOPITAL DE JOUR ITINERANT ""LA ROULOTTE"" (59G02)","False"
30791,590782678,590033619,"MAISON THERAPEUTIQUE INTERSECTORIELLE (MATHEIS) - EQUIPE MOBILE ""LA PASSERELLE"" (59G01/03)","False"
30791,590782678,590034906,"CENTRE DE JOUR LE PETIT PRINCE - 59I01","False"
30791,590782678,590036497,"CENTRE DE SOINS LA TONNELLE - 59G01/03","False"
30791,590782678,590037354,"CMP D'HAZEBROUCK - 59G05","False"
30791,590782678,590037396,"ANTENNE CMP - 59G04","False"
30791,590782678,590038311,"CENTRE D'ENTRETIENS FAMILIAUX DU LITTORAL (CEFL) - 59I01","False"
30791,590782678,590040051,"HOPITAL DE JOUR GUY LEDOUX INTERSECTORIEL  - 59G05/59G06","False"
30791,590782678,590040267,"CENTRE MEDICAL DES MONTS DE FLANDRE - SSR UCC","False"
30791,590782678,590063970,"CMP GRIMM - CMP IL ETAIT UNE FOIS","False"
30791,590782678,590063988,"CMP ADULTES LE CERISIER","False"
30791,590782678,590063996,"CATTP ADOLESCENTS","False"
30791,590782678,590064002,"EDAP/UETA","False"
30791,590782678,590796132,"CMP LES PECHEURS D'HISTOIRES - 59I01","False"
30791,590782678,590796140,"CMP VINCENT VAN GOGH  - EQUPE MOBILE ""L'ALINEA"" (59G01/03)","False"
30791,590782678,590796157,"CENTRE MEDICO-PSYCHOLOGIQUE - 59G02","False"
30791,590782678,590802906,"HOPITAL DE JOUR FRANCOIS TOSQUELLES - 59G01/03","False"
30791,590782678,590805693,"CMP LES MOTS BLEUS - 59I02","False"
30791,590782678,590811923,"CLINIQUE PSYCHOTHERAPIQUE DE ROSENDAEL - 59G01/03","False"
30791,590782678,590817284,"CMP CAMILLE CLAUDEL - 59G06","False"
30791,590782678,590817292,"CMP DE BAILLEUL - 59I02","False"
30791,590782678,590817300,"CMP DE GRAVELINES  - EQUIPE DE REHABILITATION (59G04)","False"
30791,590782678,590817573,"CMP GRANDE SYNTHE - 59G04","False"
30792,250000643,250000270,"CLINIQUE SAINT VINCENT","True"
30793,600008635,600013999,"CENTRE CHIRURGICAL AMBOISE","True"
30794,590781639,590000444,"CENTRE HOSPITALIER DE JEUMONT","True"
30795,750005068,590785341,"ETABLISSEMENT DE SANTE MENTALE  MGEN DE LILLE","True"
30797,950001636,950807982,"CLINIQUE CLAUDE BERNARD","True"
30798,650000243,650002579,"POLYCLINIQUE DE L'ORMEAU SITE ORMEAU PYRENEES","False"
30798,650000243,650780679,"POLYCLINIQUE DE L'ORMEAU SITE ORMEAU CENTRE","True"
30800,750034589,330780370,"RESIDENCE FONTAINES DE MONJOUS","True"
30802,690000385,690780663,"CLINIQUE TRENEL","True"
30803,560023210,560000127,"CENTRE HOSPITALIER BRETAGNE ATLANTIQUE - HOPITAL CHUBERT-VANNES","True"
30803,560023210,560000200,"HOPITAL LE PRATEL - AURAY","False"
30803,560023210,560006785,"USLD LE PRATEL IZEL","False"
30803,560023210,560009623,"USLD MAISONS DU LAC","False"
30804,490000163,490000106,"CENTRE DE SANTE MENTALE ANGEVIN  CESAME","True"
30804,490000163,490003282,"FOYER POST CURE PONTS DE CE","False"
30804,490000163,490009669,"HJ CATTP CMP ANGERS","False"
30804,490000163,490009719,"CMP ENFANT TRELAZE","False"
30804,490000163,490009909,"HDJ CMP CATTP - ST GEORGES","False"
30804,490000163,490009958,"CMP-CATTP ADULTE","False"
30804,490000163,490010428,"HJ-CATTP-CMP ANGERS","False"
30804,490000163,490010469,"CATTP - CMP ANGERS","False"
30804,490000163,490010519,"HJ-CATTP-CMP SEGRE","False"
30804,490000163,490010568,"HJ-CATTP-CMP AVRILLE","False"
30804,490000163,490010659,"HJ-CATTP-CMP ANGERS","False"
30804,490000163,490010709,"HJ-CATTP-CMP ANGERS","False"
30804,490000163,490010758,"CATTP-CMP DOUE LA FONTAINE","False"
30804,490000163,490011459,"HDJ CMP CATTP - ORGEMONT","False"
30804,490000163,490011558,"HJ - ANGERS","False"
30804,490000163,490013489,"HJ-CATTP ANGERS","False"
30804,490000163,490016318,"HJ - CATTP - CMP - BAUGE","False"
30804,490000163,490019148,"CENTRE ROGER MISES","False"
